fix fLANG all langevin 1.0 1.0 1.0 100
neigh_modify exclude molecule/intra all
fix rigidNVE linked_vesicle rigid/nve molecule
  1 rigid bodies with 5 atoms
fix NVE synapsin nve 1.0 1.0 1.0

    ##======================================##
    ## Output
    ##======================================##

thermo 1000
thermo_style custom step temp press etotal epair
thermo_modify flush yes
timestep 0.01

    ##======================================##
    ## Equilibration before output
    ##======================================##


    ##======================================##
    ## Run with output
    ##======================================##

fix enforce_2d all enforce2d
dump 2 all custom 1000 Results_eps_attr9_eps_rep1_range2_attr_with_repFalse_n_synapsin400_n_vesicles1/Movie_2d_eps_attr9_eps_rep1_range2_attr_with_repFalse_n_synapsin400_n_vesicles1.xyz id type mol x y z
run 1000000
Generated 0 of 3 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 1 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11.52462
  ghost atom cutoff = 11.52462
  binsize = 5.7623102, bins = 55 55 1
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair cosine/squared, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/2d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 8.526 | 8.526 | 8.526 Mbytes
   Step          Temp          Press          TotEng         E_pair    
    295000   1.055406       0.0044206118   0.56652172    -0.47715755   
    296000   0.94691423     0.0039929274   0.46137044    -0.47502253   
    297000   1.0331891      0.0046960924   0.53316271    -0.48854647   
    298000   1.0389197      0.0040370387   0.53088101    -0.49649513   
    299000   0.93834449     0.0034030596   0.45910302    -0.46881542   
    300000   0.97399587     0.0032878469   0.45920788    -0.50396582   
    301000   1.0216952      0.0038158384   0.49905502    -0.51128797   
    302000   0.9376695      0.0025746314   0.41485654    -0.51239441   
    303000   0.99480788     0.0026222136   0.47945102    -0.50430344   
    304000   1.0163725      0.0034717343   0.45946201    -0.54561747   
    305000   1.0202798      0.0030836122   0.47701573    -0.53192758   
    306000   0.9930368      0.0040470266   0.45451228    -0.52749078   
    307000   1.0134326      0.0033265374   0.48578215    -0.51639006   
    308000   0.98787191     0.0041831321   0.42078887    -0.55610669   
    309000   0.89924131     0.0034348726   0.38254587    -0.50670387   
    310000   0.98392581     0.0044843543   0.44043782    -0.53255548   
    311000   0.99844851     0.0028891333   0.46694259    -0.52041205   
    312000   1.037483       0.0048644619   0.50278986    -0.52316557   
    313000   1.0367329      0.0022595869   0.49821113    -0.52700251   
    314000   0.91971251     0.0032441645   0.39058839    -0.51890509   
    315000   1.1018353      0.0033830163   0.53816506    -0.55142767   
    316000   0.98339829     0.0033478089   0.43056772    -0.54190392   
    317000   0.94075346     0.0036015874   0.39878349    -0.53151715   
    318000   1.0667744      0.0040643305   0.53526799    -0.51965339   
    319000   1.0827192      0.0034408617   0.52496776    -0.54572119   
    320000   0.95365463     0.0044987619   0.39105127    -0.5520072    
    321000   0.94327334     0.0031295236   0.35673883    -0.5760537    
    322000   1.0176974      0.0046809041   0.43818082    -0.56820882   
    323000   1.0650097      0.0046260809   0.52913315    -0.52404314   
    324000   0.96323979     0.002880273    0.38873598    -0.56380115   
    325000   1.011367       0.00343095     0.4164771     -0.58365253   
    326000   1.0849295      0.0047837493   0.5121491     -0.56072566   
    327000   1.0011039      0.0031008268   0.42996896    -0.56001157   
    328000   1.0482871      0.0034427575   0.46006285    -0.57657657   
    329000   1.0212636      0.0044457681   0.41802208    -0.59189414   
    330000   1.0591762      0.0044388578   0.4629538     -0.58445375   
    331000   0.97957789     0.0039101789   0.38286251    -0.58583118   
    332000   1.0657296      0.0043849607   0.44737424    -0.60651396   
    333000   1.0359397      0.0045155887   0.47675731    -0.54767193   
    334000   1.0323081      0.0042675402   0.46383069    -0.5570073    
    335000   0.96505361     0.0038955549   0.43103001    -0.52330079   
    336000   1.0204651      0.0042633901   0.49284151    -0.51628512   
    337000   1.0430457      0.0034113367   0.50492049    -0.52653577   
    338000   1.0593216      0.0041697937   0.51982092    -0.52773044   
    339000   1.0638522      0.0042561553   0.52093672    -0.53109494   
    340000   1.0272766      0.0032454232   0.49206694    -0.52379552   
    341000   0.9847231      0.0029563707   0.46852766    -0.50525407   
    342000   0.95264969     0.0028705888   0.4252431     -0.51682159   
    343000   1.078325       0.0035936368   0.54249487    -0.52384873   
    344000   1.1043443      0.0042198467   0.58853812    -0.50353565   
    345000   0.95357629     0.0034809487   0.42197621    -0.52100479   
    346000   1.0200588      0.0047515946   0.4561773     -0.55254757   
    347000   1.0747933      0.0040724722   0.5639353     -0.49891586   
